"occasions_drawn","n_occasions","n_items","cor_ICC_min","cor_ICC_mean","cor_ICC_max","difference_mean","difference_median","difference_min_id","difference_max_id","difference_min","difference_max","RMSE_min","RMSE_mean","RMSE_max","sd_ICC_min","sd_ICC_mean","sd_ICC_max","rel_min","rel_mean","rel_max","percnegICC_raw_min","percnegICC_raw_mean","percnegICC_raw_max","estimationProbNeg_raw_min","estimationProbNeg_raw_mean","estimationProbNeg_raw_max","estimationProbPos_raw_min","estimationProbPos_raw_mean","estimationProbPos_raw_max","N_rel_min","N_rel_mean","N_rel_max","N_cor_ICC_min","N_cor_ICC_mean","N_cor_ICC_max","N_merged_ICC_handled_min","N_merged_ICC_handled_mean","N_merged_ICC_handled_max","n_skipped_persons_var_min","n_skipped_persons_var_mean","n_skipped_persons_var_max","RMSE_N_min","RMSE_N_mean","RMSE_N_max"
"random",60,7,0.814,0.937,0.971,-0.005,-0.004,152,165,-0.028,0.009,0.019,0.053,0.135,0.13,0.148,0.169,0.849,0.883,0.995,0,0.02,0.068,0,0,0,0,0.001,1,175,175.999,176,176,176,176,176,176,176,0,0,0,5000,5000,5000
"random",60,8,0.841,0.959,0.981,-0.003,-0.002,152,129,-0.025,0.005,0.012,0.04,0.124,0.128,0.145,0.159,0.858,0.889,0.915,0,0.015,0.04,0,0,0,0,0,0,176,176,176,176,176,176,176,176,176,0,0,0,5000,5000,5000
"random",60,9,0.867,0.977,0.993,-0.002,-0.001,133,69,-0.022,0.001,0.003,0.026,0.117,0.129,0.142,0.153,0.875,0.894,0.911,0.006,0.014,0.028,0,0,0,0,0,0,176,176,176,176,176,176,176,176,176,0,0,0,5000,5000,5000
"by order",14,3,0.448,0.562,0.656,-0.049,-0.047,112,166,-0.383,0.545,NA,NA,NA,0.221,0.251,0.326,0.217,0.501,0.7,0.111,0.246,0.382,0,0,0,1,2.952,9,121,164.214,174,130,167.167,176,130,167.167,176,0,8.833,46,NA,NA,NA
"by order",14,4,0.539,0.626,0.698,-0.041,-0.039,112,166,-0.384,0.513,NA,NA,NA,0.205,0.226,0.259,0.421,0.601,0.977,0.097,0.196,0.391,0,0,0,1,2.286,6,153,169.119,175,156,171.405,176,156,171.405,176,0,4.595,20,NA,NA,NA
"by order",14,5,0.6,0.667,0.715,-0.035,-0.034,112,166,-0.383,0.489,NA,NA,NA,0.192,0.213,0.233,0.491,0.634,0.733,0.08,0.162,0.302,0,0,0,1,1.952,4,164,171.548,175,167,173.5,176,167,173.5,176,0,2.5,9,NA,NA,NA
"by order",14,6,0.649,0.695,0.732,-0.031,-0.026,112,166,-0.382,0.469,NA,NA,NA,0.186,0.204,0.216,0.976,0.984,0.992,0.045,0.118,0.229,0,0,0,0,0.012,1,169,174.655,176,169,174.667,176,169,174.667,176,0,1.333,7,NA,NA,NA
"by order",14,7,0.684,0.716,0.744,-0.028,-0.022,112,166,-0.38,0.453,NA,NA,NA,0.186,0.198,0.205,0.653,0.691,0.734,0.08,0.114,0.165,0,0,0,1,1.444,3,171,173.917,175,173,175.361,176,173,175.361,176,0,0.639,3,NA,NA,NA
"by order",14,8,0.711,0.731,0.744,-0.026,-0.022,112,166,-0.378,0.44,NA,NA,NA,0.187,0.193,0.199,0.977,0.98,0.988,0.062,0.08,0.108,0,0,0,0,0,0,174,175.778,176,174,175.778,176,174,175.778,176,0,0.222,2,NA,NA,NA
"by order",14,9,0.742,0.742,0.742,-0.024,-0.019,112,166,-0.377,0.429,NA,NA,NA,0.19,0.19,0.19,0.726,0.726,0.726,0.068,0.068,0.068,0,0,0,1,1,1,175,175,175,176,176,176,176,176,176,0,0,0,NA,NA,NA
"by order",20,3,0.446,0.629,0.728,-0.036,-0.034,112,166,-0.379,0.471,NA,NA,NA,0.209,0.24,0.305,0.474,0.649,0.81,0.114,0.228,0.359,0,0,0,0,1.762,7,138,169.762,176,145,171.524,176,145,171.524,176,0,4.476,31,NA,NA,NA
"by order",20,4,0.568,0.696,0.763,-0.027,-0.02,112,166,-0.378,0.438,NA,NA,NA,0.198,0.218,0.257,0.63,0.756,0.984,0.08,0.148,0.253,0,0,0,0,1,3,160,173.127,176,163,174.127,176,163,174.127,176,0,1.873,13,NA,NA,NA
"by order",20,5,0.643,0.739,0.783,-0.022,-0.017,112,166,-0.376,0.414,NA,NA,NA,0.187,0.206,0.233,0.692,0.76,0.983,0.062,0.131,0.259,0,0,0,0,0.706,3,170,174.492,176,171,175.198,176,171,175.198,176,0,0.802,5,NA,NA,NA
"by order",20,6,0.713,0.768,0.799,-0.018,-0.013,112,166,-0.373,0.395,NA,NA,NA,0.18,0.198,0.214,0.749,0.786,0.984,0.045,0.093,0.176,0,0,0,0,0.429,2,173,175.262,176,174,175.69,176,174,175.69,176,0,0.31,2,NA,NA,NA
"by order",20,7,0.749,0.79,0.817,-0.016,-0.009,112,166,-0.371,0.38,NA,NA,NA,0.18,0.193,0.2,0.771,0.8,0.826,0.045,0.084,0.136,0,0,0,0,0.25,1,175,175.667,176,175,175.917,176,175,175.917,176,0,0.083,1,NA,NA,NA
"by order",20,8,0.787,0.805,0.821,-0.014,-0.007,112,166,-0.369,0.367,NA,NA,NA,0.182,0.189,0.193,0.8,0.811,0.827,0.051,0.064,0.091,0,0,0,0,0.111,1,175,175.889,176,176,176,176,176,176,176,0,0,0,NA,NA,NA
"by order",20,9,0.818,0.818,0.818,-0.012,-0.005,112,166,-0.366,0.357,NA,NA,NA,0.186,0.186,0.186,0.821,0.821,0.821,0.057,0.057,0.057,0,0,0,0,0,0,176,176,176,176,176,176,176,176,176,0,0,0,NA,NA,NA
"by order",30,3,0.509,0.667,0.76,-0.032,-0.025,88,166,-0.32,0.474,NA,NA,NA,0.183,0.218,0.288,0.617,0.775,0.988,0.074,0.196,0.378,0,0,0,0,0.702,5,149,173.345,176,154,174.048,176,154,174.048,176,0,1.952,22,NA,NA,NA
"by order",30,4,0.629,0.741,0.812,-0.024,-0.015,88,166,-0.313,0.441,NA,NA,NA,0.176,0.197,0.23,0.694,0.83,0.989,0.04,0.119,0.273,0,0,0,0,0.127,3,166,175.286,176,169,175.413,176,169,175.413,176,0,0.587,7,NA,NA,NA
"by order",30,5,0.692,0.789,0.842,-0.019,-0.009,88,166,-0.309,0.416,NA,NA,NA,0.169,0.186,0.206,0.75,0.803,0.989,0.034,0.091,0.21,0,0,0,0,0.183,3,172,175.643,176,173,175.825,176,173,175.825,176,0,0.175,3,NA,NA,NA
